frame,class,snr_a_db
0,4,-55.39
1,4,10.51
2,4,10.98
3,4,11.94
4,4,11.94
5,4,11.63
6,4,11.37
7,4,12.26
8,4,13.84
9,4,12.49
10,4,13.52
11,4,12.41
12,4,13.68
13,4,13.38
14,4,12.76
15,4,13.24
16,4,13.3
17,4,12.85
18,4,14.33
19,4,13.56
20,4,13.88
21,4,14.28
22,4,15.05
23,4,15.78
24,4,16.49
25,4,16.54
26,4,17.52
27,4,17.97
28,4,17.23
29,4,17.0
30,4,16.1
31,4,17.31
32,4,16.4
33,4,16.62
34,4,17.37
35,4,18.28
36,4,17.83
37,4,17.79
38,4,18.51
39,4,18.7
40,4,18.78
41,4,18.33
42,4,18.6
43,4,18.19
44,4,18.25
45,4,19.18
46,4,19.53
47,4,19.85
48,4,19.37
49,4,19.04
50,4,19.31
51,4,20.22
52,4,18.94
53,4,19.93
54,4,20.39
55,4,20.25
56,4,19.38
57,4,20.2
58,4,20.48
59,4,21.04
60,4,21.62
61,4,21.23
62,4,22.03
63,4,21.03
64,4,22.44
65,4,21.85
66,4,22.76
67,4,22.62
68,4,22.68
69,4,22.01
70,4,21.74
71,4,23.3
72,4,22.5
73,4,23.21
74,4,22.8
75,4,23.07
76,4,22.34
77,4,21.59
78,4,23.84
79,4,22.7
80,4,22.47
81,4,22.69
82,4,24.01
83,4,22.39
84,4,22.89
85,4,21.67
86,4,22.97
87,4,21.99
88,4,22.51
89,4,21.89
90,4,22.31
91,4,21.09
92,4,21.37
93,4,21.77
94,4,20.78
95,4,20.2
96,4,20.78
97,4,20.45
98,4,20.79
99,4,19.61
0,1,-487.92
1,1,-488.55
2,1,-488.76
3,1,-487.83
4,1,-487.9
5,1,-488.63
6,1,-488.66
7,1,-488.1
8,1,-487.55
9,1,-487.99
10,1,-487.4
11,1,-488.95
12,1,-487.91
13,1,-488.26
14,1,-489.01
15,1,-489.15
16,1,-489.16
17,1,-489.33
18,1,-488.14
19,1,-489.23
20,1,-489.01
21,1,-488.89
22,1,35.17
23,1,44.33
24,1,44.82
25,1,44.63
26,1,38.53
27,1,26.17
28,1,45.0
29,1,45.16
30,1,44.52
31,1,41.6
32,1,-365.34
33,1,44.38
34,1,45.81
35,1,46.82
36,1,43.97
37,1,-488.82
38,1,44.69
39,1,47.45
40,1,48.24
41,1,46.3
42,1,-329.99
43,1,43.97
44,1,47.63
45,1,48.76
46,1,49.22
47,1,32.93
48,1,42.56
49,1,49.61
50,1,49.72
51,1,50.84
52,1,43.64
53,1,31.33
54,1,50.88
55,1,50.6
56,1,50.38
57,1,47.12
58,1,-488.25
59,1,47.69
60,1,49.31
61,1,49.28
62,1,49.0
63,1,-488.83
64,1,47.28
65,1,50.45
66,1,49.82
67,1,35.95
68,1,-487.9
69,1,-488.37
70,1,-488.72
71,1,-488.32
72,1,-488.48
73,1,-488.2
74,1,-488.3
75,1,-488.39
76,1,-488.52
77,1,-488.75
78,1,-488.02
79,1,-488.12
80,1,-488.81
81,1,-488.65
82,1,-487.67
83,1,-488.65
84,1,-487.77
85,1,-488.66
86,1,-487.95
87,1,-488.2
88,1,-488.27
89,1,-487.83
90,1,-487.98
91,1,-488.66
92,1,-488.28
93,1,-488.03
94,1,-488.49
95,1,-488.65
96,1,-487.81
97,1,-488.13
98,1,-487.89
99,1,-488.81
