frame,class,snr_a_db
0,4,7.68
1,4,13.45
2,4,12.11
3,4,11.88
4,4,13.15
5,4,12.86
6,4,13.27
7,4,12.9
8,4,13.33
9,4,13.93
10,4,14.82
11,4,14.43
12,4,13.83
13,4,15.29
14,4,14.99
15,4,15.34
16,4,14.74
17,4,16.21
18,4,15.51
19,4,16.1
20,4,16.9
21,4,16.85
22,4,16.66
23,4,17.25
24,4,16.85
25,4,15.94
26,4,16.82
27,4,17.93
28,4,18.73
29,4,17.76
30,4,17.4
31,4,18.51
32,4,18.46
33,4,19.52
34,4,18.83
35,4,19.34
36,4,18.98
37,4,19.52
38,4,20.2
39,4,20.0
40,4,19.95
41,4,20.09
42,4,19.85
43,4,20.23
44,4,20.62
45,4,20.39
46,4,19.8
47,4,20.29
48,4,21.46
49,4,21.16
50,4,21.72
51,4,21.55
52,4,22.84
53,4,22.77
54,4,22.49
55,4,23.41
56,4,23.76
57,4,23.5
58,4,24.3
59,4,24.65
60,4,24.54
61,4,24.29
62,4,25.62
63,4,25.33
64,4,25.85
65,4,27.76
66,4,25.85
67,4,26.37
68,4,27.09
69,4,27.82
70,4,28.29
71,4,29.7
72,4,29.64
73,4,30.54
74,4,30.96
75,4,31.24
76,4,32.31
77,4,32.62
78,4,33.83
79,4,34.84
80,4,35.71
81,4,36.3
82,4,37.03
83,4,38.06
84,4,39.12
85,4,39.37
86,4,38.11
87,4,38.51
88,4,36.58
89,4,37.09
90,4,35.73
91,4,35.78
92,4,33.61
93,4,33.09
94,4,31.11
95,4,30.92
96,4,31.96
97,4,30.9
98,4,29.22
99,4,29.11
0,4,14.62
1,4,19.47
2,4,18.52
3,4,18.32
4,4,17.99
5,4,18.28
6,4,18.0
7,4,17.63
8,4,17.7
9,4,19.87
10,4,19.92
11,4,20.26
12,4,19.59
13,4,20.67
14,4,20.76
15,4,20.76
16,4,20.89
17,4,21.89
18,4,22.01
19,4,21.56
20,4,22.22
21,4,22.77
22,4,22.44
23,4,22.84
24,4,23.69
25,4,22.76
26,4,23.3
27,4,24.91
28,4,25.99
29,4,24.33
30,4,25.04
31,4,26.01
32,4,26.59
33,4,27.12
34,4,26.38
35,4,26.72
36,4,26.52
37,4,27.79
38,4,28.02
39,4,28.04
40,4,28.84
41,4,28.87
42,4,29.84
43,4,30.17
44,4,31.95
45,4,31.84
46,4,32.15
47,4,32.0
48,4,32.93
49,4,33.69
50,4,35.52
51,4,35.69
52,4,37.79
53,4,38.18
54,4,37.26
55,4,38.76
56,4,37.34
57,4,36.6
58,4,37.01
59,4,36.67
60,4,35.87
61,4,34.26
62,4,34.13
63,4,32.78
64,4,32.22
65,4,32.82
66,4,31.34
67,4,31.0
68,4,28.9
69,4,30.1
70,4,28.75
71,4,28.96
72,4,28.56
73,4,27.92
74,4,26.92
75,4,26.59
76,4,26.54
77,4,26.18
78,4,26.21
79,4,26.57
80,4,25.98
81,4,26.0
82,4,25.83
83,4,24.46
84,4,24.84
85,4,23.85
86,4,23.28
87,4,23.02
88,4,22.28
89,4,23.61
90,4,22.99
91,4,23.19
92,4,21.44
93,4,21.82
94,4,21.09
95,4,20.9
96,4,20.87
97,4,20.75
98,4,19.7
99,4,21.7
0,2,23.75
1,2,26.82
2,2,25.54
3,2,25.32
4,2,26.37
5,2,17.07
6,2,-494.43
7,2,-495.27
8,2,-494.72
9,2,-493.99
10,2,24.68
11,2,26.03
12,2,25.05
13,2,26.12
14,2,26.13
15,2,6.9
16,2,-495.04
17,2,-494.21
18,2,-494.63
19,2,-115.43
20,2,25.55
21,2,25.98
22,2,25.54
23,2,25.95
24,2,25.05
25,2,-167.0
26,2,-494.99
27,2,-494.4
28,2,-493.43
29,2,9.02
30,2,24.86
31,2,25.52
32,2,25.82
33,2,25.58
34,2,23.63
35,2,-494.23
36,2,-494.32
37,2,-493.5
38,2,-493.55
39,2,17.47
40,2,25.13
41,2,24.98
42,2,24.79
43,2,25.06
44,2,22.15
45,2,-494.33
46,2,-494.45
47,2,-494.76
48,2,-494.44
49,2,19.38
50,2,24.57
51,2,23.64
52,2,25.16
53,2,24.56
54,2,19.87
55,2,-493.62
56,2,-494.03
57,2,-495.15
58,2,-494.23
59,2,20.65
60,2,23.73
61,2,23.32
62,2,23.41
63,2,23.18
64,2,16.66
65,2,-493.43
66,2,-494.77
67,2,-494.96
68,2,-494.47
69,2,20.84
70,2,22.37
71,2,22.92
72,2,22.37
73,2,22.32
74,2,12.31
75,2,-494.44
76,2,-494.39
77,2,-494.66
78,2,-494.41
79,2,20.45
80,2,21.49
81,2,21.14
82,2,20.9
83,2,20.39
84,2,-2.71
85,2,-494.38
86,2,-494.8
87,2,-494.21
88,2,-18.53
89,2,19.79
90,2,19.97
91,2,20.55
92,2,19.31
93,2,17.98
94,2,-365.76
95,2,-494.76
96,2,-493.6
97,2,-494.3
98,2,4.0
99,2,18.55
